corpus,sentence_idx,word_position,word,ctx_FFD,ctx_skip,base_L1_FFD,base_L1_skip,L1,L2,pred_TRT,pred_FFD,pred_Gaze,pred_skip,log_freq,log_freq_norm,word_length,surprisal,position_in_sentence,h_TRT,h_FFD,h_Gaze,h_skip
geco_test,4,19,shrewd,-33.875,-39.28125,45.521278381347656,40.115028381347656,64.04264831542969,14.32245922088623,266.4556579589844,213.02471923828125,241.96847534179688,0.7128114104270935,4.276666119016055,-1.144666776196789,6,7.550142634660006,0.4418604651162791,376.5,376.5,376.5,0.42857142857142855
geco_test,4,20,suspicion,-47.4375,-38.4375,26.37633514404297,35.37633514404297,45.54305648803711,8.298843383789062,315.1321105957031,194.52511596679688,290.6449279785156,0.5585094690322876,5.921578419643816,-0.8156843160712368,9,0.41452980146277696,0.46511627906976744,325.1111111111111,263.22222222222223,295.44444444444446,0.35714285714285715
geco_test,4,21,that,-16.234375,0.97119140625,31.905723571777344,49.111289978027344,39.15808868408203,10.038567543029785,221.24085998535156,188.14015197753906,196.75367736816406,0.7763048410415649,13.486557779225057,0.6973115558450115,4,0.28836190700531006,0.4883720930232558,235.0,170.0,235.0,0.5714285714285714
geco_test,4,22,he,-1.2265625,12.40625,48.99712371826172,62.62993621826172,52.45918273925781,15.416071891784668,228.39378356933594,201.44125366210938,203.90660095214844,0.8182426691055298,12.872611442080993,0.5745222884161987,2,1.3935391902923584,0.5116279069767442,242.33333333333334,242.33333333333334,242.33333333333334,0.7857142857142857
geco_test,4,23,would,-4.43359375,3.3515625,50.756004333496094,58.541160583496094,66.69469451904297,15.96947193145752,256.65362548828125,215.6767578125,232.16644287109375,0.611589789390564,11.40936333125378,0.28187266625075613,5,2.8113040924072266,0.5348837209302325,309.75,268.0,268.0,0.42857142857142855
geco_test,4,24,have,1.9140625,7.82421875,52.86647415161133,58.77663040161133,64.88334655761719,16.633493423461914,247.32334899902344,213.86541748046875,222.83616638183594,0.6901644468307495,12.6578868455757,0.53157736911514,4,3.5746989250183105,0.5581395348837209,210.0,210.0,210.0,0.7142857142857143
geco_test,4,25,preferred,-33.46875,-31.703125,42.294708251953125,44.060333251953125,73.02873229980469,13.307275772094727,345.6786193847656,222.01080322265625,321.1914367675781,0.3538345694541931,5.3471075307174685,-0.9305784938565063,9,1.7647590637207031,0.5813953488372093,259.9,212.3,259.9,0.2857142857142857
geco_test,4,26,his,-0.2203369140625,6.171875,54.345191955566406,60.737403869628906,62.296417236328125,17.098745346069336,240.52896118164062,211.27847290039062,216.04177856445312,0.8605607748031616,11.593251209508129,0.3186502419016257,3,3.647411584854126,0.6046511627906976,298.8,206.8,260.4,0.6428571428571429
geco_test,4,27,mother,-13.609375,-18.796875,46.005401611328125,40.817901611328125,64.72374725341797,14.474780082702637,267.16375732421875,213.705810546875,242.67657470703125,0.5567163228988647,10.105448324582431,0.021089664916486228,6,3.743495464324951,0.627906976744186,245.77777777777777,216.22222222222223,245.77777777777777,0.35714285714285715
geco_test,4,28,to,0.89501953125,17.453125,47.425079345703125,63.983184814453125,50.77606201171875,14.921456336975098,226.70323181152344,199.75811767578125,202.21604919433594,0.837005078792572,13.960969286275443,0.7921938572550886,2,1.954498529434204,0.6511627906976745,223.5,200.33333333333334,200.33333333333334,0.5714285714285714
geco_test,4,29,increase,-26.34375,-27.28125,46.94044494628906,46.00294494628906,75.70140838623047,14.768974304199219,322.4671325683594,224.6834716796875,297.9799499511719,0.3513047993183136,6.077642243349034,-0.7844715513301932,8,12.038653373718262,0.6744186046511628,449.3333333333333,181.66666666666666,295.55555555555554,0.35714285714285715
geco_test,4,30,his,-1.474609375,10.0546875,53.090919494628906,64.6202163696289,60.8586311340332,16.704111099243164,239.0798797607422,209.8406982421875,214.5926971435547,0.8366044759750366,11.593251209508129,0.3186502419016257,3,0.8370461463928223,0.6976744186046512,242.0,196.14285714285714,196.14285714285714,0.5
geco_test,4,31,allowance,-38.6875,-36.65625,36.28649139404297,38.31774139404297,62.654563903808594,11.416897773742676,334.149169921875,211.63662719726562,309.6619873046875,0.39403945207595825,5.579729825986222,-0.8840540348027556,9,5.9430991150438786,0.7209302325581395,221.2,205.3,205.3,0.2857142857142857
geco_test,4,32,which,-14.109375,-6.2734375,45.524452209472656,53.360389709472656,59.8203010559082,14.323457717895508,249.61468505859375,208.8023681640625,225.12750244140625,0.7081220149993896,10.099835281063175,0.019967056212635014,5,6.629945278167725,0.7441860465116279,271.3,217.1,271.3,0.2857142857142857
geco_test,4,33,would,-5.05859375,-2.0703125,50.131004333496094,53.119285583496094,65.87342834472656,15.7728271484375,255.81271362304688,214.85549926757812,231.32553100585938,0.5091862678527832,11.40936333125378,0.28187266625075613,5,2.6525607109069824,0.7674418604651163,196.85714285714286,184.42857142857142,184.42857142857142,0.5
geco_test,4,34,have,-10.6015625,11.09375,40.35084915161133,62.04616165161133,49.52284622192383,12.69567584991455,231.74954223632812,198.50491333007812,207.26235961914062,0.6251938343048096,12.6578868455757,0.53157736911514,4,0.6143943071365356,0.7906976744186046,156.66666666666666,156.66666666666666,156.66666666666666,0.35714285714285715
geco_test,4,35,enabled,-25.03125,-23.046875,56.91138458251953,58.89575958251953,85.72449493408203,17.906152725219727,308.37261962890625,234.70655822753906,283.88543701171875,0.7649464011192322,3.5263605246161616,-1.2947278950767678,7,1.6648495197296143,0.813953488372093,237.92307692307693,235.07692307692307,235.07692307692307,0.07142857142857142
geco_test,4,36,him,-13.7578125,-11.6953125,39.12896728515625,41.19146728515625,44.853912353515625,12.311232566833496,222.94915771484375,193.83596801757812,198.46197509765625,0.7845849394798279,12.087908287179532,0.4175816574359065,3,0.10675626993179321,0.8372093023255814,237.0,219.2,237.0,0.6428571428571429
